emotion,alphaHigh,alphaLow,betaHigh,betaLow,delta,gammaHigh,gammaLow,theta
1,9694,13596.6,7664.7,10035.1,197920.2,1894.8,4176.7,52975.7
1,8874.2,13454.1,7108.5,9919.9,197419.1,1873.1,3910.1,50631.4
1,10563,14468.2,7336.5,9971.4,169244.5,2197.2,4539.9,54476.8
1,10575.7,15338.8,7442.7,10133.7,177566.2,2231,4481.4,54824.6
1,10225,12545.4,7008.6,8850.1,109403.2,2607.7,4455.9,43863.3
1,11707.8,12813.1,6882.1,9194.8,285037.3,2726.6,4319.3,57367.6
1,11539.4,13468.2,7259.7,9191.4,297882.2,2715,3809.7,66770.2
1,12171.8,14820.7,8022.1,11093.5,299596.6,2736.9,4362.7,68292.1
1,11064.6,13540.4,7914.7,9559.9,273768.5,2624.6,4108.8,62239.1
1,8736.6,9997.9,6747.5,7972.7,254376.7,2470.2,4223.4,55236.3
1,8785.2,10072.4,6857.1,8034.3,254720.6,2501.9,4282.9,54648.6
1,9576.5,10318.1,6962,8355.5,256189.7,2602.4,4371.1,56784.3
1,9192.8,9796.5,6775.8,8928.9,252883.3,2403.9,3982.8,53957.3
1,10521.2,12292.5,7076.9,10342.9,250438.9,2469.8,4135.7,54584
1,10609.2,13018,7153.4,10958.2,257903.8,1838,3974,60877
1,9181.5,11552.8,6349.2,9906.7,93040.8,1660.9,3708.8,48034.5
1,8713.1,11130.7,5440,9180.4,92829.4,1548.2,3683.4,43808.5
1,8171.3,9952.8,4539.6,7446.7,98260.5,1542,3034,43130.7
1,8410,11044,4292.4,7682.4,99766.2,1615.4,2892.4,42422.5
1,9115.8,16755.7,4939.6,8615.4,193705.5,1771,2015.2,48419.6
2,22777.9,9958.3,20468.8,27332.7,314362.4,2869.5,4199.1,61333.8
2,23898.5,9264.8,20083.6,26581.4,377553.7,1924.5,3834.4,49447.7
2,21115.1,9139.6,19408,25336.3,377565.9,1895.9,3244.8,49230
2,20870.8,11093.6,19593.6,25209.5,392838.2,1910.4,3364.5,49165.6
2,21072,11797.5,19921.3,25172.8,400023.6,1874.1,3386.2,53289.2
2,11703.5,10596.8,6427.3,9570.4,261702.1,1659.7,1956.4,33540.4
2,10347.3,7383.9,4088.2,6458.4,253803,1406.5,2449.5,24811.1
2,10434.8,8228.6,4904.6,7153.1,225241.6,1664.1,2765.9,25235.7
2,11513.9,8378.1,5792,7241,226922.1,1880.1,2934.8,27733.7
2,10280.1,8202.6,5403.2,5699.9,141209.5,1398.9,2610.8,23164.9
2,8995.1,8371.9,5571.6,5300.2,141904.3,1210,2833.8,23339.2
2,5935.6,7087.3,5637.1,5479.3,55689,1233.1,3042.8,22492.2
2,11339.3,9983.6,7628.8,10638.7,62991.1,1522.4,3622.5,29707.8
2,10929.4,8117.4,7678.3,10726.3,47486,1654.6,3463.7,28796.6
2,10863.1,7565,7989.8,11341.9,40005.7,2024.7,3498.5,26267.6
2,10539.4,7483.9,8655.3,11469.7,16720.3,2128.6,3610.1,21888.3
2,11614.9,9919.2,8777.4,11434.8,169303.7,2139.9,2784.2,35160.6
2,11384.8,9502.8,7942.1,10639.9,181866.7,1879.4,2432.5,35541.4
2,11346.5,10523.2,7548.4,11432.9,180633.8,1774.4,2347.8,33349.8
2,11718.3,10598.6,7862.2,11880.4,180911.5,1930.1,2499,33459.9
2,13217.9,11800.8,7876.3,11701.7,289668.1,1807.1,2225.1,46195.8
2,12580.8,11976.5,7261.2,10582.5,290444.1,1735.2,2015.6,45891.6
2,8503.3,10043.2,5722.4,5799.4,281830.8,1538.7,1784.3,39710.3
2,8493.5,10494.6,5445.9,6058.3,281762.6,1419,1846.5,38465.4
2,8603.9,10599.8,4905.1,5604,281315.5,1326.4,1978.1,37365.4
2,8250.1,10292.7,4073.6,5265.5,293261.4,1204.4,1706.9,37005.3
2,5854.1,6961.2,3708.6,4575.7,139605,1153,1700.9,22472.3
2,7952.2,6860.7,4152.1,5628.6,126936.6,1426.5,2206.4,23864.7
2,6918.1,5536.9,3834,4678.2,126498.7,1299.4,2147.3,23407.5
2,7477.9,6698.1,3591.8,4535.2,126534.7,1168.9,1990.2,23268
2,6665.4,7924.8,3506.5,4726.2,51650.6,1302.4,2164.2,13947.4
2,6760.9,7467.1,3790.2,5754.2,51481.3,1375.8,2295.3,14838.4
2,5645.3,7339.7,4133.9,5849.7,52780.9,1416.6,2459,15936.5
2,5971.7,9066.8,4394.2,6338.3,58057.6,1664.2,2684.3,17364.1
2,6594.7,9377.3,4372,6339.3,166032.3,1411.8,2468.6,23321
2,6743,9433.7,4423.9,6445.3,153812.7,1437.2,2490,23058
2,7506.9,10040.9,4290.2,6643.8,154064,1490.6,2608.5,23273.9
2,5928.7,10140.4,4175.1,6071.6,152962.9,1564.4,2285.7,20206.2
2,5957.3,10816.7,4460.9,6972.5,153074.3,1668.6,2300,20574.4
2,6652.7,12368.5,5461,6967.3,181132.5,1817.5,2572.5,58047
2,6348.1,11403.9,5429.3,8012.4,147343.7,1910.1,2902.9,55829.4
2,7382.2,11553.3,5292.8,7449.7,147231.3,1900.7,3232,54747
2,8577.7,12484.9,5395.7,7542.7,146448.2,1865,3027.9,53742.5
2,8794.3,10767.5,5605.1,7456,143086.9,1726.6,2915,52767.3
2,8531.4,10388,6254.7,7478.5,35483.7,1798,3442.2,47256.2
2,9066.1,10941.9,6990.2,8188.1,79170.7,1851.9,3513.4,51419.5
2,8593.2,11986.1,6867.4,8307.4,164608.8,1815.3,3374.4,54810.6
2,8861,12421.3,6903.6,8146.1,165205,1538.9,3532.4,55149.2
2,10469.5,13276.1,6980.8,7730.3,165455.5,1567.4,3823.8,55810.9
2,10242.1,10769.4,6178.5,7608.7,137693.2,1520.8,3584.5,18026
2,10280.3,9050.2,6589.2,6765.5,139103.7,1736.8,3319.7,17959.8
2,9645.3,9138.1,6571.1,7338.8,138912.4,1937.3,3089.6,20629.6
2,9335.7,10025.2,5865.9,7080.3,146287.4,1859.3,2799,26333
2,9468.5,9659.4,6214.9,6619.7,145066.8,1701.5,3000.9,25976.5
2,9092.9,9682.9,5913.1,6973.8,145270.4,1736.5,2521.8,25503
2,9152.9,10405.2,5262.5,7306.1,103342.2,1672.7,2446.2,26542.7
2,8852.3,8923.8,5128.5,6950.9,38509.5,1633.5,2396.2,22844.1
2,8179.9,8130.4,4838.2,6653.7,37984.9,1582.8,2094.1,22331.1
2,9782,6745.6,4693.7,6770.9,38048.3,1546.4,1964.8,21385.5
2,9776.1,7829.9,5181.4,7441.2,38356.9,1573.5,2315.7,23824.4
2,10150,8224.9,5343.4,6825.2,44737.2,1199.5,2227.2,44378.9
2,11113.4,10549.8,6202.7,8405.2,132060.5,1365.5,2502.3,43709.9
2,10171,8622.4,6418.9,8924.1,124500.4,1553.1,2587.6,36891.3
2,10034.3,8690.5,5746.4,9004.6,123947.4,1606.5,2334.2,36483.7
2,10225,8196.8,6111,9004.3,123457.9,1741.3,2315.1,36874.5
2,10659.1,7940.3,6501.5,8258.1,121669.9,1962.8,2604.8,33177.4
2,11712.8,8117.8,7302.9,8971.3,101138.3,2077.4,2719.5,33451.1
2,12131.3,8477.9,7276.6,8953.1,101342,2067,2729.9,34150.1
2,9049.4,8692.9,7404.3,9049.5,101192.2,2119.3,2669.8,35141.6
2,8309.9,7703.6,6836,8506,100976,2101.8,2341.8,33262.8
2,7558.1,7368.1,6334,9398.7,93678.4,2093.7,2167.7,12111.4
2,6505.3,4990.9,5386,7205.6,6539.9,1707.3,1756,10298.7
2,7054.2,4952.8,5260.3,7266.8,6640.1,1552.8,1879.8,12629
2,6860.6,5312.4,5786.9,7082.7,7114.3,1639.6,1765.6,14416
2,6979.7,6483.3,5464.3,9195,7756.4,1425.3,2211.7,13401.4
2,5948.4,5690,5184.7,8854.1,7455.1,1212.6,1907,11855.8
2,5127.5,5937.7,5599.6,8506.3,7145.6,1268.2,2022,12079.3
2,5723.4,6265,6193.7,8985.4,6913.7,1322,2065.4,12464.9
2,6463.3,6349,6061.7,8691.2,7219.2,1287.1,2067.9,13013.5
2,6546,9106.3,6656.9,8915.3,30784.6,1243.2,2025.6,18053
2,11769.8,15830.8,6513.7,11627.2,112913.8,1333.7,2627.8,61482.5
2,12306.9,16431.3,6681.2,11827.5,112997.5,1507.7,2712.1,61600.6
2,12223.8,16257.3,6618.1,11239.9,113658.4,1581.2,2710.2,59277.4
2,12222.8,16226.7,6060.9,10995.5,114792.8,1565.2,3142.5,58133.6
2,12694.9,18343.3,6476.6,9144.7,119143.2,1672.9,3071.9,60895.3
2,13003.3,18233.5,6280.2,9236.5,150773.4,1659.8,3076.8,63623.2
2,14184.8,19858.1,5760.5,9255.4,151905.9,1759.3,3002.2,64357.9
2,13262.9,19045.4,5556.6,9157.8,154119.4,1820.2,3321.4,64151.4
2,12957.9,18718.1,5555.2,9224,153606.7,1847.7,3472.4,63077.2
2,12824.6,15804.4,5710.4,8861.6,130594.1,2152,3615.4,58215.1
2,8690.4,9136.9,5917.7,6325.1,47840.1,2324.3,3193,14876.4
2,8229,9125,5927.1,7096.2,47126.9,2179.9,3217.6,15541.3
2,8288.1,9326.5,6220.5,7324.6,45902.4,2156.9,3147.9,15400.3
2,8538.9,10378.1,6865.8,7340.3,64105.7,2310,3082.1,39654.2
2,8217.7,7189.5,5874.8,6740.2,59703.4,2141.2,2635.5,36718.8
2,8991.8,6940.8,6342.1,7336.9,29560.4,2406.9,2835.3,36300.2
2,7945.4,7826.8,5953.8,7513.5,50219.6,2509.1,3167.1,46582.6
2,8203.4,8659,5858.1,7495.7,48174.6,2517.9,2831.4,48981.5
2,8313,10613.5,6162.7,7854.8,49316.6,2451.4,2849.6,53348.1
2,10201.9,11105,5532.7,8401.2,49517,2228.9,2740.4,53764.4
2,12707.4,13810.1,6128.6,8845.2,54779.1,2273.2,3337,57113.8
2,13121,13424.7,6308.9,8407.6,167265.7,2219.7,3098.2,68144.7
2,12578.5,13006.9,5826.2,8077.2,183664.5,2108.7,2946.8,69724.8
2,13039.2,11263,5088.3,8276.7,165843.4,1803.2,2846.3,49340.3
2,13263.6,11971.9,5705.3,8490.1,321147.4,1840.4,3016.8,57799.5
2,13521.8,12031.6,5903.4,8215.3,320162.7,1580.5,2973.7,56512.4
2,15058.7,9288.6,5931.9,8329.7,298896.3,1345.3,2750.7,46238.7
2,15649,9096.6,6760.8,8699.3,302231.8,1544.7,3355.7,46466.3
2,15961,7114.4,7205.3,8333,302225.3,1544.8,3161.6,42463.3
2,15774.4,8525.7,7338.2,10304.4,305801.6,1692.5,3424,43814.4
2,14621.1,9207.7,6622.7,10321.8,327898.7,1401.7,2724.2,55516.3
2,14753.7,10326.8,6791.9,9933.2,215741.7,1616.3,2933.6,44721.3
2,15497.7,12315.9,6961.6,10412.5,206102.6,1661.9,2994.8,53292.7
2,16233.4,14228.3,7880,11501.2,295853.1,1828,3261.1,74245
2,16054.6,14628.1,7751.9,12093.9,140051,1949,3483.9,70588.4
2,15428.4,16437.9,7844.8,12112.1,167250.4,1959.3,3367.3,84063.9
2,13506.9,16448.8,7532.6,11813.5,167380.5,1870.8,3162.8,82379.3
2,13189.8,16080.1,6758.1,11397.5,164257.8,1627.4,2758.3,80521
2,12989.3,16212.1,5959.7,11481.7,163219,1627.1,2743,81323
2,11615.1,14454.9,5877.8,8721.4,158672.3,1476.4,2702.6,80421.8
2,9133.7,11408.7,6306.2,7165.1,130578.3,1784.5,2874.6,65017.7
2,8338.6,9992.4,6134.6,6938,130990.3,1697.3,2895.5,65431.6
2,9270,7788.8,6849.2,6853.8,124669.4,1711.2,3006.5,55424.7
2,7868,7065.4,6010.1,5849.8,41173.5,1604.9,2495,32946.7
2,7901.8,6629.7,5561.4,4982.1,114742.1,1577.4,2283.3,38802.7
2,7624.5,5066.2,5047.3,4846.1,88755.1,1880.4,2571.9,24954.1
2,7993.6,5088.4,5256.9,5468.4,88226.6,2126.4,2856.5,27626
2,7535.4,4911.2,5743.1,5465.9,89061.2,2161.4,2967,27595.4
2,7653.4,6509.1,5677.6,5394.6,88980.7,2198.9,3298.2,27632.7
2,7282.6,6228.1,5906.1,6042.7,88827.3,2130.5,3214.3,27042.3
2,7154.4,6725.3,4990.1,6055.1,110819.2,1726.5,2880,27178.6
2,6871.3,7276.1,4802.3,5875.2,119351.1,1592.1,2665.3,30280.8
2,5590.5,7401,4656.7,5460.7,119683,1659.5,2872.6,30039
2,5170.8,7433.5,5215.8,5210.5,111259.3,1906.1,3153.3,28370.6
2,4386.2,6982.4,5181,5022.8,48074,1785.1,3002.9,22763.8
2,3959.4,7464.1,5087.2,4693.7,57508.9,1471,2780.1,31254.3
2,4280.9,8190.9,5376.7,5149.1,171993.6,1315.7,2738,50900.3
2,4127.7,8362.8,4483.2,4733.1,208358.3,1200.9,2369.5,50572.8
2,4152.2,11051,5736.9,5600.3,233496.1,1416.4,3193.9,53695.4
2,4197.8,11989.7,5203.6,4947.7,293842,1498.4,3065.2,54699.2
2,4235.8,11093,5245.4,5218.5,279061.2,1472.6,3106.3,57254.6
2,4138.8,10872.5,5356.2,5413.3,278383.9,1470.6,3154.3,53745.1
2,5833.9,16328.8,5185.1,7521.3,563391.6,1587.4,3031.4,66285.6
2,6134.4,15224.8,4422.1,7866.8,573495.7,1319.8,2926.4,68784
2,6796.4,15593.6,4734.2,8623.6,565131.8,1471.9,3050.8,71877.7
2,7271.1,14992.6,4557.7,8636.6,555600.2,1453.2,2937.9,62887.6
2,7021.3,14368.8,4197.6,8178.3,440896,1366.1,2860.4,41123.4
2,7726.9,14225.7,5427.3,9043.3,403911.3,1505.9,2995,40137
2,6999.1,11054.6,4394.4,8287,390448.8,1190,1761.3,39161.8
2,6382.4,10056.7,4280.2,8152.9,330638.9,1013.3,1675,37426
2,7020.4,10470.2,4772.6,9061.7,323348.5,1120.7,1725.8,35641.9
2,10068.5,10094.1,4920.7,9063.7,316742.7,1506,1670.8,35472.7
2,8248.4,4955.6,4469,7217.4,33523.2,1323.4,1484,25346.6
2,8814.3,7009.3,4926.6,8996,70369.8,1274.4,1288.2,26215.9
2,8254,7080.5,4591.5,8320.6,76326,1101.5,1114.7,18794.9
2,8128,8451.4,5161.3,8923.8,75543.2,1231.3,1271.1,20292.2
2,8237,9878.3,5994.6,8402.1,76958.4,1400.3,1344.7,21955.3
2,8553.6,10655.9,5158.4,9264.7,77437.1,1366.5,1445.3,22387
2,9734.5,10023.7,5125.5,9690.4,66190.9,1718.5,1625.9,18766.5
2,10519.5,9979.7,5748.5,11681.2,65414.4,1954,2093.5,18738.8
2,10255.8,9534.6,5849.2,11487,66616.4,1954.3,2102.2,19752.9
2,8454,10548.9,6072.2,12093.5,64594.4,1663.2,2300.8,19019.7
2,8442.6,10568,5956.3,12047.8,96129.8,1679.2,2245.3,22020.6
2,7818.9,8527.7,5446.4,9812.8,49325.9,1698.6,2250.2,17827
2,8075.1,7894.1,6119.5,10276.2,41634.4,1756,2374.7,18588.1
2,7972.2,6961.2,6281.2,10446.7,43542.2,1816,2689.2,20671.8
2,7657.8,6183.1,5561.2,10507.9,64438.5,1652.3,2425.6,23567
2,6990.1,7394.7,5443.4,9062.9,70645.3,1569.2,2293.9,28253.2
2,6092.7,7160.8,5226.5,8149.7,72197.1,1231.1,2169.3,28223.7
2,6158.1,7444.8,4768.5,6576,72485.3,1219.4,1787.1,29214.8
2,5998.8,9789.3,4338.4,6175.6,84586.1,1554.4,2182.4,31493.8
2,5461.7,9350.4,3931,5638.2,84980.9,1724.2,2378.8,31383.8
2,5397.6,11797.8,4880.9,5359,53092.6,1845.1,2715,30702.5
2,5717.1,12309,6168.3,7329.3,87552.4,2121,3222.1,44122.6
2,6057.3,12384.9,5898.7,7016.1,87426.1,2289,3490.7,43606
2,6286.3,12181.3,5590.9,6713.5,85237.9,2414.9,3592.7,41227.1
2,6053.1,10949.6,5270.2,6282.9,67031.5,2347.3,3533,36314.9
2,6533.5,9265.5,5138,6369.6,78130.2,2349.4,3489.4,35818.6
2,6487.2,9949.2,5544.6,6384.8,76221.4,2428.2,3767.2,36452.4
2,5816.5,10144.9,5578.9,6462.5,79153.2,2298.1,3908.8,36828
2,6567.1,9072.5,5717.3,6769.6,73181.7,2124.1,3656.7,37347.4
2,8455.8,11812.4,6618.3,7836.2,259869.6,1960.9,3645.9,74364.8
2,9035.5,8825.1,6225.5,8808.4,258093.7,1953.7,3639.6,70850.9
2,8468.2,8413.2,6151.3,6846.7,223706.4,1774.2,3191.5,58037.9
2,8301.8,10510,5799.1,6775.2,235105.5,1596.6,2865.2,69146.1
2,10098.3,11949.9,6143.7,7643.6,236352.8,1459.4,2875.6,71817.7
2,10976.1,12414.3,7236.3,8490.3,233496.5,1916.5,3232.2,74502.7
2,10543.7,14371.7,7207.1,8711.8,234102.6,1911.5,3286.3,79761
2,11973.8,13344.9,6934.3,9008.9,234171,1844,3089.4,80149
2,12146,13399.9,7419.3,8603.9,231104,1855.2,3314.5,79451.9
2,11433,12565.6,7503.8,7991.7,224917.5,1689.7,3389.5,75423.3
2,8924.8,9526.1,6287.1,6733.7,43774,1560.5,3059.8,41885.2
2,8247,10044.4,5895.6,5932,43983.4,1368.5,2741.8,40528.3
2,8698.3,12229.9,4933.6,6614.3,44317.1,1326.1,2772,39552.9
2,8680.5,10848.5,5294.3,7204.1,32931.1,1382.9,2772.9,29212.2
2,6579,9513.4,4686.3,6225.7,33494.6,1271.8,2257.6,29635
2,6606.6,9174.2,4178.6,5794.3,33074,995.9,2183.9,26965.4
2,7244.3,7944.8,4461.2,5891.5,14454.1,1112.5,2175.8,18068.3
2,5496.2,8218.7,4312.7,5701.2,15027.2,1195,2191.8,17392.7
2,5814.1,7890.8,3830.8,6432.8,14977.9,1171.2,1767.6,17171.4
2,6332.2,8016.3,3853.7,6313.2,14725.6,1191.5,1555,16692.5
2,6346.3,7693,3884.6,6373,9269.8,1246.9,1451.9,12948.8
2,6897.2,7754.2,3835.7,6969.4,9148.1,1346,1545.9,13147.3
2,7091,6296,3937.1,6319.5,10263.9,1687.7,1710.3,16281.7
2,6883.2,5529.7,3920,5970.4,10035.3,1648.3,1693.7,16282.4
2,6856.8,5273.1,4513.6,5818.5,9790.2,1671.1,1947.5,12871.7
2,5950.1,5259.3,4003,5405.9,9272,1527.3,1708.5,12492.7
2,5041.2,4716.3,3922,5548.1,9511.3,1477.3,1857.4,12328
2,4927.6,4597.9,3736.8,5429.5,34470.2,1342.2,1657.9,14321.6
2,4356.5,5015.2,4126.5,5313,34369.3,1345,1808.3,15209.6
2,4048,5251.6,3693.5,5992.3,36831.4,1265.5,1761.6,20828.9
2,6491.8,7882.4,5346.7,7020.3,43201.6,1479.9,2626.9,28361.8
2,5882.7,7592,5311.3,6281.5,64939.6,1520.4,2582.6,28903.8
3,25396.2,24978.7,10166.9,15617.9,613352.4,5031,9418.7,151763.4
3,19829,18548,9385.7,11018.5,519633.6,3815.6,7779.2,147390.9
3,19713.5,19246.6,8754.6,11211.9,567922.9,2996.9,6278.8,152788.8
3,18408.8,16443.6,7598.6,10079.4,527187.2,2483.4,5312.3,146676.3
3,15951.4,15535.4,5881.1,9091.9,336660.7,1496.7,2606.5,140229.9
3,12207.9,13225.5,4529,6103.1,327410.5,1073.4,1826,119234.1
3,10676.8,11536.3,4107.5,5409.3,285102.7,657.9,1482,112524
3,12743,11015.1,5966.6,6547.6,235939.4,1064.2,1891.2,156243.7
3,12169.5,11063,5289.2,5888.9,246031.6,1058.3,1883.1,111093.1
3,12229.2,11096.6,5217,6007.8,230009.5,1064.8,1898.4,108918.6
3,12336.3,10112.5,4901,6518.6,249652.4,1012.2,1873.7,84219.8
3,13058.1,11422.3,5229.6,7949.3,229698,1116.4,2042.2,80265
3,11339.5,9868.3,4480.3,7467.8,139154.4,1012.8,1857,72483.5
3,11084.8,9707.6,4238.9,6958.7,147780.8,969.7,1622,71553.7
3,10979.8,10660.7,4258.4,7268.8,128109.3,1000,1684.1,71005.3
3,10410.5,10600,4117.6,6463.6,138326,972.9,1358.9,70101.5
3,11155,11979.5,5576.7,10710.3,179447,1301.2,1479.7,73721.4
3,6981.6,10658.5,3733.7,9644.8,164774.7,969.9,1155.8,26085.8
3,8034.1,11131.1,3966.2,9631.1,137342.3,958.1,1191.2,31095.1
3,7909.1,11018.9,3965.1,9626.3,146680.5,931.2,1151.3,31515.7
3,9118.3,13603.2,4762.1,10715.2,121449.3,1157.7,1272.9,34459.4
3,7966.7,11621.9,4316.3,9253.6,120379.9,1058.2,1062.7,33326
3,9191.4,13291,4580,9394.1,155917.2,1098.6,1195.8,40746.5
3,9938,13255.7,4738.4,9567.1,144711.1,1128.4,1287.1,41911.8
3,11711.4,13270.1,5018.6,11983.5,148543.1,1264.3,1630.5,43778.7
3,15797.3,12985.2,8044.5,13674.6,311273.9,1609.9,2257.7,70136.9
3,14269.2,14418.6,8725.3,10411.9,280831.5,1509.1,2386.2,88958.4
3,15646.6,18626.8,9248.6,14607.4,502857.9,1991.7,3422.6,133567.8
3,14219.2,18830.7,9181.7,14928.7,489522.3,2090.8,3519.6,133940.8
3,14620.7,20562.2,9393.1,15146,581601.5,2219.8,3593.5,136597.4
3,12801,17293.5,8642.2,13576.8,577193.1,2012.6,3529.5,129777.8
3,12940.4,17067.6,8580.6,13578.4,580417.2,1981.4,3537.2,136199.3
3,12284.2,15392.7,8411.4,13539.3,544946.5,2023.1,3456.1,129187.9
3,11799.4,15556.1,8318,13549.6,552821.5,2004.1,3395.9,129192.3
3,11543.2,15510,8039,11230.6,550179.5,1926.8,3058.1,130075.1
3,7392.5,15095.3,5091.7,9634.1,370730,1648.3,2466.4,98538.9
3,7008.2,12906,2843.8,9038,381982.7,1359.7,2108.6,80726.4
3,4896.3,8080.5,1889.6,4365.6,156682.7,814.6,983.4,32196.5
3,4804.4,6289.1,2085,3964.7,153300.5,791.5,835.7,26337
3,4819.5,4356.3,2057.2,4478.8,52181.4,720.1,838.6,24425.1
3,5266.1,3899.1,2163.9,4475.5,54570.6,740.1,823.8,29109.5
3,5516.3,4292.7,2195,5278.5,349686.6,736.1,803.7,23183.2
3,5655,4700.2,2206.8,5437.1,349900.7,656.4,757.4,22285.3
3,5976.3,5125.1,2736.6,5531.2,340898.9,812,900.3,25058.2
3,6056.8,8598.5,4425.5,7774.4,427081.7,1119.7,1167,46149.5
3,6321.5,8429.7,4859.2,8093,428042.4,1077.2,1489.6,49987
3,6490.9,7715.5,5335.4,8201.4,398973.5,1116.7,1514.7,49317.9
3,6806.4,7723.9,5467.4,8258.5,403057.7,1098.8,1528.6,53309.8
3,6959.8,7659.8,5095,8315.9,404916,1008.7,1499.4,50906.6
3,7928.1,8336.7,5256.4,7980.5,406054.3,1113.8,1497.9,50782.1
3,7489.5,8364.9,5072.7,7925.3,413346.5,1127,1434.8,56753.2
3,6957,7876.8,5051,7306.9,113732.2,1179,1449,56287.4
3,6566.8,8236,5223.3,7675.5,113014.8,1226.2,1543.1,58271.2
3,7045.9,8600.5,4741.1,8491.3,112974.7,1138.6,1626.2,55771.8
3,5609.3,4261.6,3057.5,5750.3,35686.1,762.6,1343.4,33216
3,5140,4230.9,2553.2,5800.7,34354.4,844.4,1013.3,31119.5
3,5028.1,4866.8,1951.8,5066.6,38719.9,768.3,985.1,28070.8
3,5212.6,7111.5,2153.8,5685.6,35056.1,829.4,975.1,28056.6
3,5153.4,7935.3,2614.6,6147.5,32552.3,883.2,1087.6,28281.1
3,4761.7,7485.7,2572.3,6240.9,32255.9,825.6,1061.9,27868.9
3,5330.8,7822.9,2724.6,6477.3,22136.2,864.6,1168.4,18679.7
3,5282.5,7767.7,2607.2,6221.7,20768.4,800.3,1142.5,18142.7
3,5133.1,8923.5,2826.8,6258.8,21913.3,856.1,1038.6,18363.5
3,5197,8764.2,2908.7,5478,24088.8,865.6,889.4,18794.1
3,5661.2,9062.2,3807.8,5764,13728.6,937.6,910.7,18425.5
3,6376.3,8703.2,4083,5212.8,46997.9,857.2,880,21316.3
3,6388.5,10131.2,4024,5091.8,56432.4,867.4,849.3,21823.2
3,6322.5,7838.2,4081.5,5115.4,57052.4,829.3,955.8,18028.9
3,8682.8,10430.4,4183.2,5006.7,70577.1,917.3,1110.3,23486.2
3,7655.6,10678.4,4125.6,5506.8,71146.3,912.4,1170.7,24042.3
3,8523.6,11242.4,4252.2,5580.6,73334.1,890.6,1242.6,25747.2
3,8773.8,11575.7,4764.3,5875.8,73719.9,986.7,1288.7,27997.4
3,11187.9,10083.9,5239.1,6057.3,89170.4,931.5,1494,35078.5
3,10403.5,9550,5262.2,5894.8,87349.8,927.2,1464.3,33782.6
3,10703.2,9404,4576.8,5886.5,87569.6,884.3,1447.1,35587.7
3,10789.1,10210.4,4834.2,7814.2,58764.2,976.5,1497.6,37518
3,11423.4,8189.7,5121,7864.8,125007.6,982.8,1524.2,38250.3
3,10978.4,8207.7,4715,7044.5,125055,951.2,1362.6,38101.1
3,8781.7,4951,4288,7070.8,111243,927.5,1164.5,36439.7
3,9618.6,5714,5607.2,7443.4,110797.6,1006.1,1433.5,40495
3,8113.8,4583.5,5384.3,7107.6,121039.2,910.3,1209.2,38464.3
3,8612.5,4783.4,5294.8,7661.9,121496.6,986.3,1353.2,37876.9
3,6444.1,4957.7,4471.6,7182.2,105266.2,1045.3,1252.2,28760.3
3,6178.4,4913.8,4295.1,7101.6,104744.2,976.3,1218.9,28853.1
3,5595.7,5004.5,4313.9,7064.4,110812.9,947.1,1187.2,30257
3,5196,4746.6,3874.8,5397.8,106573.7,871.2,1220.1,24627.2
3,4476.3,5604.3,3681.1,6252.5,27362.5,940.3,1262.2,23810
3,5538.5,7016.2,3741.6,6557.3,49145.3,940.2,1283.7,25604.8
3,5439.3,7183.3,3822.3,6190.7,50228.4,938.3,1388.4,23376.4
3,4833.1,6103.7,2485.4,4820.9,48586.7,1068.5,1276.2,19802.2
3,5753.9,7056.9,2760.4,5103.2,37227.6,1154.5,1445.2,19670.5
3,5330,6619.1,2399.6,4460.4,45832.7,978.8,1300.6,21089.2
3,6475.6,8607.5,3001.7,4872.3,45877.8,994.2,1284,22763.9
3,6952.8,9042.6,3132.2,5062.1,45739.6,1092.8,1399,22229.7
3,7744.9,8895.9,3143.5,5139.9,38829.6,1211.2,1424,18449.9
3,7686.7,8552,3288.7,5194.8,39180.7,1216.8,1431.9,19520.6
3,10602.3,7575,4041.7,6550.9,108488,1227.2,1606.9,36388.9
3,10012.4,9301,4674.4,6648.7,86235.8,1360.4,1754.9,34946.7
3,10475.2,9034.4,4886.5,6569.4,85411.2,1408.7,1796.2,34268
3,10477.4,9686.7,4776.8,6830,85938,1189.1,1657.3,32986.4
3,10626.4,9399.7,4606.1,7648.2,85327.2,1215.8,1571.3,32970.9
3,11439.2,9758.1,5085.7,7679,76448.5,1311.9,1664.9,30540.1
3,10142.6,7804.9,4284.2,6785.1,82933.7,1182.1,1558.4,33672.7
3,9680.5,7934.9,4232,6882.5,82869.3,1170.1,1463.5,34362
3,9913,10056,4461.6,7359.7,83749.2,1091.1,1583.1,34859.3
3,9735.3,10203.3,5180,7377.2,85471.4,1060.6,1548.6,33643.2
3,8248.4,10412,4932.3,5930.1,20796.5,1441.7,1894.4,17172.3
3,8203.9,8068.5,4726.7,5653.8,23703.3,1507.1,1991,17064.6
3,7412.4,7998.3,4228.6,5384.8,26769,1326.4,1758.2,16408.7
3,8168.7,8195.4,4340.6,6169.4,27055,2000.8,1931.1,16292.4
3,7439.4,8955.2,4505.5,5992.7,27981,2079.3,2012.5,18866.7
3,8614.8,9561.7,4394.1,6135,36872.2,2167.6,2110.7,22517.2
3,9024.3,9410.6,4637.4,6207.2,30967.6,2420.4,2233.2,17979.5
3,10010.7,9069.7,5423.8,6650.2,121110.4,2405.7,2385.6,36823.8
